AGEB_ID,GRAPROES_C,VPH_AGUADV_%,PDER_SS_%,ARR_LBIEN_%,Education (percentile),Water (percentile),Health (percentile),Poverty (percentile)
1218,14.09,99.4011976,78.62669246,64,0.969,0.963,0.985,0.626
1219,13.65,96.9581749,71.71428571,64,0.931,0.531,0.895,0.626
1220,12.13,98.30508475,68.49315068,64,0.827,0.757,0.804,0.626
1221,13.46,99.39540508,76.67445483,64,0.917,0.963,0.975,0.626
1222,13.69,98.43014129,69.93006993,64,0.935,0.783,0.854,0.626
1223,13.7,97.51861042,76.52599849,64,0.936,0.615,0.975,0.626
1224,13.21,96.44670051,72.65739385,64,0.898,0.474,0.923,0.626
1225,12.58,97.15061058,69.609375,64,0.854,0.561,0.841,0.626
1226,13.18,89.04109589,75.52742616,64,0.895,0.173,0.968,0.626
1227,11.97,96.38949672,71.61769454,64,0.82,0.471,0.893,0.626
1228,13.93,97.42533471,73.3258511,64,0.958,0.601,0.936,0.626
1229,13.41,99.02777778,78.14992026,64,0.913,0.908,0.982,0.626
1230,10.18,91.58936302,58.97776303,64,0.607,0.221,0.466,0.626
1231,13.36,99.06832298,75.40983607,64,0.908,0.915,0.966,0.626
1232,13.57,97.29064039,69.12408759,64,0.926,0.58,0.828,0.626
1233,14.23,98.24304539,73.40267459,64,0.979,0.742,0.937,0.626
1234,14.46,92.98998569,72.48190886,64,0.991,0.263,0.919,0.626
1235,14.41,93.05373526,69.64152353,64,0.988,0.265,0.843,0.626
1236,11.67,99.22110553,67.89004569,64,0.8,0.941,0.778,0.626
1237,11.69,99.45054945,72.03389831,64,0.802,0.967,0.905,0.626
1238,10.49,96.98795181,69.3781407,64,0.665,0.537,0.835,0.626
1240,11.75,99.58419958,74.81840194,64,0.806,0.977,0.957,0.626
1241,10.67,93.58245329,68.9572321,64,0.692,0.283,0.822,0.626
1242,11.69,97.12879409,74.45021003,64,0.802,0.557,0.954,0.626
1243,12.95,96.75711449,72.03201423,64,0.88,0.511,0.904,0.626
1244,13.42,90.29239766,70.39786223,64,0.914,0.197,0.865,0.626
1245,13.83,93.28165375,76.79442509,64,0.949,0.272,0.977,0.626
1246,13.81,90.2291918,73.73143564,64,0.948,0.195,0.943,0.626
1247,13.33,92.42718447,72.40694789,64,0.906,0.243,0.917,0.626
1248,10.28,85.12769154,61.95694716,64,0.632,0.126,0.551,0.626
1249,9.24,96.60397074,63.70238247,64,0.384,0.492,0.612,0.626
1250,9.16,99.06666667,66.33008357,64,0.36,0.915,0.719,0.626
1251,12.25,98.18181818,75,64,0.833,0.73,0.96,0.626
1255,8.4,95.52380952,69.00806834,64,0.184,0.39,0.824,0.626
1256,8.74,99.27404719,71.38103161,64,0.253,0.947,0.888,0.626
1257,9.06,97.94303797,71.00276772,64,0.331,0.689,0.878,0.626
1258,8.5,97.55529686,64.49768582,64,0.209,0.624,0.636,0.626
1259,15.12,86.23718887,74.84774665,64,0.998,0.138,0.957,0.626
1262,9.48,96.5,71.99191102,64,0.444,0.48,0.903,0.626
1263,8.53,99.02034665,66.04562076,64,0.215,0.905,0.704,0.626
1264,9.54,97.60438056,63.47810797,64,0.46,0.632,0.605,0.626
1265,8.9,97.43589744,68.10993976,64,0.289,0.602,0.788,0.626
1267,8.94,99.08592322,62.5,64,0.301,0.92,0.569,0.626
1268,9.32,98.62385321,63.50851221,64,0.404,0.825,0.606,0.626
1269,10.49,99.56140351,64.78478478,64,0.665,0.975,0.647,0.626
1270,9.87,99.16897507,66.60176726,64,0.541,0.934,0.73,0.626
1271,8.38,99.503037,61.90069711,64,0.178,0.972,0.55,0.626
1272,9.61,32.73657289,54.24684804,64,0.48,0.043,0.335,0.626
1273,8.91,86.84335069,61.82444471,64,0.291,0.143,0.547,0.626
1274,8.42,95.2247191,62.88088643,64,0.188,0.37,0.583,0.626
1275,10.04,85.29411765,58.49004804,64,0.578,0.128,0.453,0.626
1276,10.07,93.74021909,65.83637535,64,0.586,0.287,0.695,0.626
1277,8.97,96.49484536,63.84194239,64,0.309,0.48,0.616,0.626
1278,9.5,97.79220779,72.39159892,64,0.45,0.662,0.916,0.626
1279,9.45,96.20132953,70.20838693,64,0.439,0.453,0.861,0.626
1280,9.16,96.16438356,60.16796641,64,0.36,0.449,0.499,0.626
1281,9.58,94.74063401,60.46422406,64,0.473,0.338,0.508,0.626
1282,10.55,98.46221441,65.73321665,64,0.674,0.79,0.69,0.626
1283,12.41,98.9608802,72.75306608,64,0.844,0.897,0.926,0.626
1284,13.54,97.86200194,80.67776457,64,0.923,0.675,0.989,0.626
1288,10.67,97.94913864,70.23492908,64,0.692,0.69,0.862,0.626
1289,8.24,99.58711808,70.21910232,64,0.149,0.978,0.861,0.626
1290,10.39,98.89502762,67.82238443,64,0.652,0.882,0.775,0.626
1291,9.61,98.78163074,68.86860437,64,0.48,0.86,0.817,0.626
1294,8.71,93.76996805,64.10940627,64,0.248,0.289,0.624,0.626
1296,9.06,98.51598174,54.45168295,64,0.331,0.803,0.339,0.626
1298,9.12,96.58048374,64.12996075,64,0.346,0.489,0.625,0.626
1299,12.35,93.06666667,82.30709275,64,0.84,0.265,0.99,0.626
1300,9.56,97.8125,68.26636905,64,0.467,0.666,0.796,0.626
1303,8.55,98.4496124,69.84385924,64,0.217,0.787,0.851,0.626
1304,9.33,98.84440776,68.04102135,64,0.408,0.874,0.785,0.626
1307,11.23,99.59072306,63.96176078,64,0.766,0.978,0.622,0.626
1308,9.33,97.18918919,63.02068575,64,0.408,0.568,0.588,0.626
1309,10.04,95.35211268,57.4970012,64,0.578,0.379,0.425,0.626
1310,9.55,97.01601164,60.7422996,64,0.463,0.541,0.515,0.626
1311,9.03,98.77112135,67.87985866,64,0.325,0.857,0.777,0.626
1312,8.17,95,56.68613587,64,0.133,0.355,0.405,0.626
1313,8.64,98.0964467,57.66853106,64,0.235,0.716,0.429,0.626
1314,9.14,98.32460733,62.65580058,64,0.354,0.761,0.577,0.626
1315,11.13,96.20034542,71.88000916,64,0.757,0.452,0.9,0.626
1316,11.87,77.97270955,72.92377702,64,0.813,0.094,0.93,0.626
1317,9.66,88.88888889,38.46153846,64,0.492,0.17,0.048,0.626
1318,11.03,94.3358058,70.16574586,64,0.745,0.319,0.86,0.626
1319,10.92,94.89051095,67.4466492,64,0.73,0.349,0.761,0.626
1321,9.45,99.11242604,67.15668698,64,0.439,0.923,0.751,0.626
1322,13.62,97.70723104,79.24446374,64,0.929,0.651,0.986,0.626
1323,8.44,99.16792738,66.45651771,64,0.194,0.934,0.723,0.626
1324,14.7,99.54198473,88.88888889,64,0.996,0.974,0.995,0.626
1326,11.49,99.18918919,73.89777604,64,0.788,0.937,0.946,0.626
1327,7.5,84.61538462,73.7704918,64,0.038,0.121,0.944,0.626
1328,10.33,96.57879978,67.14888487,56,0.643,0.489,0.751,0.302
1329,9.54,95.50561798,66.744685,56,0.46,0.388,0.736,0.302
1330,10.78,95.96844873,65.93833455,56,0.711,0.425,0.699,0.302
1331,9.56,97.73218143,66.77288528,56,0.467,0.654,0.737,0.302
1332,9.83,97.33333333,68.24362606,56,0.531,0.588,0.794,0.302
1333,9.55,97.68392371,51.9985596,56,0.463,0.645,0.276,0.302
1334,9.64,94.81981982,71.47868322,56,0.487,0.343,0.889,0.302
1335,9.97,98.60769861,59.44432926,56,0.563,0.821,0.481,0.302
1336,10.01,98.73737374,76.23794212,56,0.569,0.848,0.972,0.302
1337,9.56,97.95918367,68.37557604,56,0.467,0.691,0.801,0.302
1338,9.5,96.78362573,59.2776204,56,0.45,0.513,0.475,0.302
1339,9.77,96.12640163,62.12007033,56,0.517,0.446,0.558,0.302
1340,9.63,98.34146341,60.62855729,56,0.485,0.765,0.511,0.302
1341,9.33,99.17203312,57.92797007,56,0.408,0.936,0.437,0.302
1342,10.12,98.55272226,59.66255001,56,0.594,0.812,0.485,0.302
1343,10.05,98.75466999,67.86045076,56,0.58,0.853,0.776,0.302
1344,9.9,98.11827957,56.94980695,56,0.546,0.72,0.411,0.302
1345,9.65,98.59762675,53.10734463,56,0.491,0.818,0.304,0.302
1346,9.85,97.85082174,57.73657289,56,0.536,0.672,0.431,0.302
1348,9.64,98.69423286,57.46581077,56,0.487,0.84,0.424,0.302
1349,10.14,97.65784114,57.68115942,56,0.599,0.64,0.429,0.302
1350,9.6,97.00996678,61.51940545,56,0.479,0.541,0.537,0.302
1351,9.95,98.13559322,64.68561585,56,0.558,0.723,0.643,0.302
1352,9.82,97.77777778,66.23036649,56,0.53,0.661,0.712,0.302
1353,10.44,94.20289855,66.09873307,56,0.66,0.312,0.707,0.302
1354,10.16,96.61016949,57.67484105,56,0.602,0.493,0.429,0.302
1355,9.81,98.43400447,57.24340176,56,0.527,0.784,0.417,0.302
1356,9.81,99.10514541,50.69848661,56,0.527,0.922,0.241,0.302
1357,10.59,98.22485207,56.83878597,56,0.681,0.737,0.41,0.302
1358,10.31,99.48320413,62.86666667,56,0.638,0.97,0.582,0.302
1359,9.53,98.61644889,48.90730972,56,0.456,0.824,0.203,0.302
1360,9.49,98.40348331,53.06267806,56,0.447,0.779,0.303,0.302
1361,8.38,96.95876289,38.4566245,56,0.178,0.532,0.048,0.302
1362,8.65,98.35948645,47.72611139,56,0.237,0.769,0.182,0.302
1364,9.92,98.11594203,61.71761281,56,0.55,0.719,0.545,0.302
1365,9.24,98.00955414,62.86055301,56,0.384,0.701,0.581,0.302
1366,9.04,98.72572816,62.29888614,56,0.327,0.846,0.563,0.302
1367,9.49,97.66666667,65.82763338,56,0.447,0.64,0.695,0.302
1368,9.5,90.37530266,70.83768852,56,0.45,0.198,0.876,0.302
1369,8.09,55.55555556,66.66666667,56,0.117,0.054,0.733,0.302
1370,9.29,93.82716049,40.16203704,56,0.396,0.292,0.066,0.302
1372,9.06,96.90721649,46.95512821,56,0.331,0.524,0.165,0.302
1373,9.22,89.74358974,52.17391304,56,0.379,0.186,0.281,0.302
1374,9.61,98.23356232,59.15597236,56,0.48,0.739,0.472,0.302
1376,9.58,95.66630553,54.07806191,56,0.473,0.399,0.329,0.302
1377,9.39,98.62030905,53.31396884,56,0.423,0.824,0.31,0.302
1378,9.89,98.36901121,45.63492063,56,0.545,0.772,0.141,0.302
1379,8.75,99.68503937,43.85201306,56,0.256,0.984,0.112,0.302
1381,11.14,99.24924925,65.57299097,56,0.758,0.945,0.682,0.302
1382,8.67,98.03921569,53.4368071,56,0.24,0.707,0.315,0.302
1383,9.2,98.31302718,49.62896335,56,0.372,0.76,0.218,0.302
1386,9.07,97.46503497,67.55226481,56,0.334,0.607,0.763,0.302
1388,9.53,98.60950174,56.81953544,56,0.456,0.822,0.409,0.302
1392,11.97,97.75561097,71.92042846,56,0.82,0.658,0.901,0.302
1395,9.35,98.062954,51.4511041,56,0.412,0.711,0.261,0.302
1397,10.39,95.45036765,64.22732581,56,0.652,0.385,0.628,0.302
1398,10.57,96.20743034,67.17488789,56,0.678,0.454,0.752,0.302
1399,11.05,96.00389864,66.2792387,56,0.747,0.43,0.715,0.302
1400,8.48,5.136986301,41.94092827,56,0.204,0.027,0.086,0.302
1401,7.34,32,49.65719882,56,0.027,0.043,0.218,0.302
1402,8.32,88.35489834,51.04388581,56,0.17,0.162,0.25,0.302
1403,10.02,97.11538462,57.45052386,56,0.571,0.556,0.423,0.302
1404,8.88,92.46344207,48.11783961,56,0.285,0.245,0.187,0.302
1405,9.37,97.72209567,60.56138361,56,0.418,0.654,0.51,0.302
1406,8.66,64.02321083,55.62211982,56,0.238,0.065,0.375,0.302
1408,9.9,98.50074963,55.65627266,56,0.546,0.8,0.377,0.302
1409,9.19,97.56969264,42.62040394,56,0.368,0.626,0.093,0.302
1410,7.89,75.82417582,45.2247191,56,0.085,0.088,0.133,0.302
1411,9.46,95.66704675,46.46958221,56,0.44,0.399,0.156,0.302
1412,9.3,96.23036649,53.43700699,56,0.398,0.456,0.315,0.302
1415,9.45,93.7195931,53.11216771,56,0.439,0.286,0.305,0.302
1416,9.57,98.32689833,56.11146295,56,0.472,0.762,0.388,0.302
1417,9.58,97.15302491,53.32167832,56,0.473,0.562,0.31,0.302
1419,9.87,95.78207381,53.44680851,56,0.541,0.408,0.316,0.302
1420,10.12,100,50.89285714,56,0.594,0.992,0.246,0.302
1421,9.83,92.44444444,49.78768577,56,0.531,0.244,0.22,0.302
1422,8.79,93.2885906,45.55214724,56,0.264,0.272,0.139,0.302
1424,9.13,61.34215501,66.80662468,56,0.349,0.062,0.739,0.302
1425,9.42,75,65.58861578,56,0.432,0.086,0.682,0.302
1427,14.59,92.48554913,67.65327696,69.59432,0.994,0.245,0.768,0.799
1428,13.79,93.18181818,73.96630934,69.59432,0.945,0.268,0.947,0.799
1430,14.08,97.06422018,75.77873255,69.59432,0.967,0.547,0.97,0.799
1432,15.2,95.14321295,73.70242215,69.59432,0.999,0.364,0.942,0.799
1433,13.91,100,62.34939759,69.59432,0.955,0.992,0.565,0.799
1434,9.62,97.68421053,52.36111111,69.59432,0.482,0.646,0.287,0.799
1435,12.8,97.63313609,67.0937682,69.59432,0.87,0.637,0.748,0.799
1437,10.54,97.45454545,58.95316804,69.59432,0.673,0.604,0.465,0.799
1438,11.26,89.30481283,54.60282108,69.59432,0.768,0.179,0.344,0.799
1439,10.03,97.73539928,57.19275961,69.59432,0.574,0.655,0.416,0.799
1440,14.16,98.10298103,72.07989579,69.59432,0.974,0.717,0.907,0.799
1441,14.4,96.60441426,66.19859579,69.59432,0.988,0.493,0.712,0.799
1443,14.22,92.79693487,67.60391198,69.59432,0.978,0.254,0.766,0.799
1445,14.07,94.3273906,68.8751926,69.59432,0.967,0.319,0.818,0.799
1446,9.83,95.70909091,61.51951497,69.59432,0.531,0.403,0.537,0.799
1448,9.72,98.26937547,56.11056269,69.59432,0.505,0.751,0.388,0.799
1449,9.54,92.76844412,52.75293182,69.59432,0.46,0.253,0.295,0.799
1450,11.93,95.00640205,66.2035429,69.59432,0.817,0.355,0.712,0.799
1451,11.78,95.25341915,65.95645048,69.59432,0.809,0.372,0.701,0.799
1452,12.69,91.8699187,62.5,69.59432,0.861,0.229,0.569,0.799
1454,13.11,89.59731544,61.29334583,69.59432,0.891,0.184,0.532,0.799
1455,13.7,93.63867684,66.66666667,69.59432,0.936,0.284,0.733,0.799
1456,11.67,95.92529711,68.36397926,69.59432,0.8,0.421,0.801,0.799
1457,12.63,93.50811486,64.81762918,69.59432,0.857,0.28,0.648,0.799
1458,11.93,97.46835443,64.56033498,69.59432,0.817,0.608,0.639,0.799
1460,14.26,92.82511211,72.64573991,69.59432,0.98,0.255,0.922,0.799
1461,14.17,96.3963964,71.0981122,69.59432,0.975,0.472,0.88,0.799
1462,13.71,96.34703196,72.05673759,69.59432,0.938,0.467,0.906,0.799
1463,9.21,98.41269841,56.53892944,69.59432,0.376,0.78,0.401,0.799
1464,9.64,97.10982659,55.41687469,69.59432,0.487,0.555,0.371,0.799
1466,13.38,94.81132075,67.07946336,69.59432,0.91,0.343,0.748,0.799
1467,12.46,94.62457338,66.1449129,69.59432,0.847,0.333,0.709,0.799
1468,13,97.68089054,62.64519535,69.59432,0.884,0.644,0.576,0.799
1470,13.1,96.02713178,69.00906736,69.59432,0.889,0.435,0.825,0.799
1472,9.25,92.05128205,54.04933421,69.59432,0.387,0.232,0.329,0.799
1473,10.19,97.16312057,58.85240871,69.59432,0.61,0.563,0.461,0.799
1475,10.81,67.15867159,60.24740889,69.59432,0.716,0.069,0.503,0.799
1476,10.94,95.72649573,59.9074788,69.59432,0.733,0.404,0.491,0.799
1477,12.61,94.10569106,64.38434983,69.59432,0.856,0.306,0.633,0.799
1478,12.94,94.3620178,63.49453978,69.59432,0.878,0.32,0.606,0.799
1479,10.86,95.77464789,61.25937031,69.59432,0.72,0.407,0.531,0.799
1482,10.3,89.28035982,54.15221383,69.59432,0.636,0.178,0.332,0.799
1485,13.65,97.29206963,72.12817412,69.59432,0.931,0.58,0.909,0.799
1486,13.17,94.41441441,70.02355713,69.59432,0.894,0.323,0.857,0.799
1489,9.9,97.41935484,58.15642458,69.59432,0.546,0.6,0.442,0.799
1490,10.19,98.04372842,62.5740106,69.59432,0.61,0.708,0.572,0.799
1491,10.02,93.61207898,52.78457772,69.59432,0.571,0.283,0.296,0.799
1492,9.32,97.9143798,57.73336983,69.59432,0.404,0.683,0.431,0.799
1493,10.57,96.90011481,60.23336487,69.59432,0.678,0.522,0.502,0.799
1494,10.76,98.04964539,63.66095582,69.59432,0.708,0.709,0.611,0.799
1495,14,95.20547945,66.47000983,69.59432,0.963,0.368,0.724,0.799
1496,10.46,96.92570453,62.39585679,69.59432,0.663,0.526,0.566,0.799
1497,10.95,23.96694215,61.87845304,69.59432,0.735,0.041,0.549,0.799
1498,12.04,91.77268872,65.90318772,69.59432,0.824,0.226,0.698,0.799
1499,10.74,95.09403107,53.6159601,69.59432,0.704,0.361,0.319,0.799
1500,12.69,92.96235679,69.28243195,69.59432,0.861,0.261,0.832,0.799
1501,12.68,92.41803279,60.63091483,69.59432,0.86,0.243,0.512,0.799
1502,12.36,93.44042838,63.39355852,69.59432,0.841,0.277,0.603,0.799
1503,12.59,92.65402844,62.48415716,69.59432,0.855,0.25,0.568,0.799
1505,12.73,93.97590361,71.42857143,69.59432,0.864,0.298,0.889,0.799
1506,11.22,94.40993789,66.50831354,69.59432,0.766,0.322,0.726,0.799
1508,10.88,94.15584416,54.16896742,69.59432,0.723,0.31,0.333,0.799
1509,12.1,95.15151515,60.52631579,69.59432,0.826,0.365,0.509,0.799
1510,13.77,96.17486339,69.25675676,69.59432,0.943,0.45,0.831,0.799
1511,13.15,75,78.26086957,69.59432,0.893,0.086,0.982,0.799
1514,11.49,98.02143446,61.19721473,69.59432,0.788,0.704,0.528,0.799
1517,10.6,98.43924192,57.26062143,69.59432,0.683,0.785,0.419,0.799
1518,10.1,99.36305732,54.39133987,69.59432,0.591,0.957,0.338,0.799
1519,10.49,97.98775153,55.17970402,69.59432,0.665,0.698,0.361,0.799
1520,11.2,97.3347548,53.62404243,69.59432,0.763,0.589,0.319,0.799
1521,10.75,99.07862408,54.73408893,69.59432,0.706,0.918,0.347,0.799
1522,10.43,98.71323529,53.32275971,69.59432,0.658,0.844,0.311,0.799
1523,10.19,98.5004686,51.9883351,69.59432,0.61,0.8,0.275,0.799
1524,9.96,94.86983155,47.08086785,69.59432,0.56,0.347,0.169,0.799
1525,8.47,72.81795511,30.83634176,69.59432,0.2,0.08,0.012,0.799
1526,10.07,95.91078067,60.28423276,69.59432,0.586,0.42,0.504,0.799
1527,7.58,76.62337662,55.19547325,69.59432,0.044,0.09,0.362,0.799
1529,10.24,97.80927835,59.65285158,69.59432,0.625,0.666,0.484,0.799
1530,10.16,96.05142332,51.68403198,69.59432,0.602,0.437,0.27,0.799
1532,9.64,90.63336307,57.78026906,69.59432,0.487,0.204,0.432,0.799
1533,9.94,92.91581109,57.77418486,69.59432,0.555,0.258,0.432,0.799
1534,10.21,87.85240464,49.33013833,69.59432,0.618,0.154,0.211,0.799
1535,9.23,93.49294045,53.99090481,69.59432,0.382,0.279,0.327,0.799
1536,8.61,92.66521423,48.79154079,69.59432,0.229,0.251,0.202,0.799
1537,8.57,91.36100386,50.44192705,69.59432,0.222,0.215,0.234,0.799
1538,8.38,78.39879154,50.0952381,69.59432,0.178,0.095,0.227,0.799
1539,9.11,97.95021962,48.94600592,69.59432,0.344,0.69,0.203,0.799
1540,9.5,92.86926995,51.01701951,69.59432,0.45,0.257,0.249,0.799
1541,6.99,94.52054795,48.77300613,69.59432,0.013,0.327,0.201,0.799
1542,9.84,92.93308318,48.82207068,69.59432,0.534,0.259,0.202,0.799
1543,10.94,84.39153439,53.95973154,69.59432,0.733,0.12,0.326,0.799
1544,9.04,50.54187192,35.74523397,69.59432,0.327,0.051,0.029,0.799
1545,8.98,40.49382716,33.84373773,69.59432,0.311,0.047,0.022,0.799
1546,10.57,55.71658615,49.68969797,69.59432,0.678,0.054,0.219,0.799
1547,10.29,85.04273504,42.70946681,69.59432,0.634,0.125,0.096,0.799
1548,10.03,79.33832709,48.07752915,69.59432,0.574,0.1,0.186,0.799
1549,8.24,22.3628692,34.65739821,69.59432,0.149,0.039,0.026,0.799
1550,9.75,94.55445545,46.56098185,69.59432,0.514,0.328,0.157,0.799
1551,11.4,0,0,69.59432,0.779,0,0,0.799
1552,11.09,97.05882353,71.62790698,69.59432,0.752,0.545,0.893,0.799
1553,10.67,94.50800915,65.01358696,69.59432,0.692,0.326,0.656,0.799
1554,13.95,96.82926829,74.66098411,69.59432,0.959,0.517,0.956,0.799
1558,13.95,95.78947368,75.32697066,69.59432,0.959,0.409,0.965,0.799
1559,13.77,95.36321484,71.73033708,69.59432,0.943,0.38,0.896,0.799
1560,13.22,95.58089808,71.01959921,69.59432,0.898,0.394,0.879,0.799
1561,13.71,97.34151329,85.48288509,69.59432,0.938,0.59,0.993,0.799
1562,10.28,97.2027972,47.95891493,69.59432,0.632,0.57,0.184,0.799
1563,10.04,96.89329131,41.0292988,69.59432,0.578,0.522,0.075,0.799
1564,8.61,97.8422619,52.48835042,69.59432,0.229,0.671,0.29,0.799
1565,8.48,99.12109375,49.96331621,69.59432,0.204,0.925,0.224,0.799
1566,13.23,95.23809524,68.04683038,69.59432,0.899,0.37,0.786,0.799
1567,14.12,98.02259887,82.75862069,69.59432,0.971,0.704,0.991,0.799
1568,10.99,88.60898138,65.87748967,69.59432,0.739,0.167,0.696,0.799
1570,12.15,91.6,62.6741628,69.59432,0.828,0.221,0.578,0.799
1572,11.34,92.16987392,61.71725932,69.59432,0.775,0.236,0.545,0.799
1573,11.1,99.09326425,92.90797546,69.59432,0.754,0.92,0.996,0.799
1575,10.93,85.32035685,54.82465694,69.59432,0.732,0.129,0.35,0.799
1576,10.13,77.05627706,56.48271911,69.59432,0.597,0.092,0.398,0.799
1577,8.2,11.73469388,43.68249184,69.59432,0.142,0.032,0.109,0.799
1578,8.74,9.508547009,44.31729519,69.59432,0.253,0.03,0.118,0.799
1579,8.27,91.99231262,35.95972511,69.59432,0.157,0.232,0.03,0.799
1580,12.51,94.13489736,60.21863118,69.59432,0.852,0.309,0.501,0.799
1581,12.32,97.7443609,69.46438432,69.59432,0.837,0.656,0.837,0.799
1582,9.79,97.54730203,58.74291979,69.59432,0.521,0.622,0.458,0.799
1583,8.96,95.65741858,50.4809184,69.59432,0.307,0.398,0.237,0.799
1584,10.27,96.54545455,50.82846004,69.59432,0.63,0.486,0.244,0.799
1586,7.71,21.23893805,33.93939394,69.59432,0.057,0.039,0.023,0.799
1587,9.4,2.325581395,49.7716895,69.59432,0.426,0.025,0.219,0.799
1588,11.1,42.85714286,0,69.59432,0.754,0.048,0,0.799
1589,13.5,70,76.31578947,69.59432,0.922,0.072,0.973,0.799
1591,9.81,37.92282039,50.02470966,69.59432,0.527,0.046,0.225,0.799
1592,9.53,1.742160279,55.86363636,69.59432,0.456,0.023,0.381,0.799
1593,7.99,18.88111888,37.5862069,69.59432,0.1,0.036,0.041,0.799
1594,7.49,72.67080745,58.29251225,69.59432,0.035,0.079,0.446,0.799
1595,8.92,63.96614268,41.95444526,69.59432,0.294,0.064,0.086,0.799
1596,8.72,82.99039781,51.20678408,69.59432,0.25,0.111,0.254,0.799
1597,9.14,47.66493699,52.89520426,69.59432,0.354,0.05,0.299,0.799
1598,9.38,43.07228916,56.49253731,69.59432,0.42,0.048,0.399,0.799
1599,8.52,21.15384615,48.14814815,69.59432,0.213,0.038,0.188,0.799
1600,8.81,43.08943089,51.98863636,69.59432,0.267,0.048,0.276,0.799
1601,9.44,14.72392638,54.47530864,69.59432,0.437,0.035,0.34,0.799
1602,9.24,5.839416058,53.75,69.59432,0.384,0.028,0.322,0.799
1603,10.52,0,55.10204082,69.59432,0.671,0,0.358,0.799
1604,9.12,0,51.14754098,69.59432,0.346,0,0.253,0.799
1606,7.97,0,46.47122693,69.59432,0.096,0,0.156,0.799
1607,7.72,0,50.46524357,69.59432,0.058,0,0.235,0.799
1609,8.95,8.791208791,33.54874965,69.59432,0.304,0.03,0.02,0.799
1610,7.97,46.12031386,46.64787598,69.59432,0.096,0.05,0.16,0.799
1611,8.15,28.22695035,43.85054489,69.59432,0.13,0.041,0.112,0.799
1612,8.25,0.925421884,43.54485777,69.59432,0.152,0.02,0.106,0.799
1613,8.42,72.98429319,40.3993499,69.59432,0.188,0.08,0.068,0.799
1614,8.2,57.96645702,36.00764088,69.59432,0.142,0.057,0.031,0.799
1615,8.62,1.184834123,57.239819,69.59432,0.231,0.02,0.417,0.799
1616,11.07,95.03067485,62.19320327,68,0.748,0.356,0.56,0.747
1617,13.27,95.98765432,66.60777385,68,0.901,0.428,0.73,0.747
1618,14.18,97.14557564,75.07543754,68,0.975,0.56,0.961,0.747
1619,7.19,78.78787879,44.29530201,68,0.02,0.097,0.118,0.747
1620,11.91,96.31799163,64.00184311,68,0.814,0.464,0.623,0.747
1621,12.06,99.22279793,65.77660775,68,0.825,0.941,0.691,0.747
1622,7.69,56.52173913,47.05611776,68,0.053,0.055,0.168,0.747
1623,11.29,96.32925473,62.55224296,68,0.77,0.465,0.571,0.747
1624,10.72,96.61426844,61.85479297,68,0.701,0.495,0.548,0.747
1625,12.23,93.20695103,66.42285714,68,0.832,0.269,0.722,0.747
1626,13.81,86.24338624,71.03658537,68,0.948,0.139,0.879,0.747
1628,13.16,91.7218543,67.63269293,68,0.893,0.224,0.767,0.747
1629,11.26,94.59234609,61.86638388,68,0.768,0.331,0.549,0.747
1630,11.28,96.82539683,57.80590717,68,0.77,0.516,0.433,0.747
1631,10.86,94.17596035,60.99744246,68,0.72,0.311,0.521,0.747
1632,10.68,96.98996656,55.14096186,68,0.695,0.538,0.36,0.747
1633,9.65,97.87018256,48.14986124,68,0.491,0.676,0.188,0.747
1634,10.38,97.54045307,56.81624296,68,0.651,0.621,0.409,0.747
1635,10.86,96.95216049,57.08274895,68,0.72,0.53,0.415,0.747
1636,10.67,97.34042553,55.99505562,68,0.692,0.589,0.384,0.747
1637,14.04,97.60383387,66.06731213,68,0.965,0.632,0.705,0.747
1638,11.42,96.39175258,56.30434783,68,0.781,0.472,0.394,0.747
1639,10.2,97.87072243,55.22678951,68,0.615,0.677,0.363,0.747
1640,9.74,79.55223881,44.44142676,68,0.512,0.1,0.12,0.747
1641,9.95,95.89041096,53.7425833,68,0.558,0.418,0.321,0.747
1642,9.72,97.3042362,58.33592535,68,0.505,0.583,0.45,0.747
1643,12.38,97.70290965,64.69629026,68,0.842,0.649,0.644,0.747
1644,12.79,98.47856155,67.88720539,68,0.869,0.794,0.777,0.747
1645,11.5,98.79518072,68.23157895,68,0.789,0.863,0.793,0.747
1646,10.04,99.02439024,57.90816327,68,0.578,0.906,0.436,0.747
1647,9.76,96.35036496,56.48312611,68,0.516,0.467,0.398,0.747
1648,10.8,96.89991143,58.82755474,68,0.714,0.522,0.46,0.747
1649,9.81,96.7039801,62.40875912,68,0.527,0.504,0.566,0.747
1650,9.79,98.1097561,55.9634425,68,0.521,0.718,0.383,0.747
1652,10.12,97.7818854,51.20215122,68,0.594,0.661,0.253,0.747
1653,9.98,92.92307692,48.85741265,68,0.565,0.258,0.202,0.747
1654,10.7,99.88193625,51.70876672,68,0.698,0.992,0.27,0.747
1655,10.35,99.20318725,59.36987201,68,0.645,0.939,0.478,0.747
1656,8.34,97.5308642,8.858527986,68,0.171,0.618,0.003,0.747
1657,9.87,90.91633466,46.59785933,68,0.541,0.207,0.159,0.747
1658,10.22,97.41784038,58.14771395,68,0.621,0.598,0.442,0.747
1659,8.47,83.65714286,54.4409313,68,0.2,0.117,0.339,0.747
1660,9.68,94.42096365,57.9644187,68,0.497,0.323,0.437,0.747
1661,9.59,90.99063963,46.19775542,68,0.476,0.209,0.151,0.747
